	Acetobacter aceti	Acetobacter pasteurianus	Acetobacter persici	Acetobacter vaccinii	Achromobacter pestifer	Achromobacter sp.	Achromobacter xylosoxidans	Acidithiobacillus caldus	Acidovorax carolinensis	Acidovorax delafieldii	Acidovorax facilis	Acidovorax sp. 210-6	Acidovorax sp. A79	Acidovorax sp. DW039	Acidovorax sp. GBBC 1281	Acidovorax sp. K2F	Acidovorax sp. T1	Acidovorax temperans	Acinetobacter baumannii	Acinetobacter bereziniae	Acinetobacter chinensis	Acinetobacter corruptisaponis	Acinetobacter cumulans	Acinetobacter defluvii	Acinetobacter entericus	Acinetobacter gandensis	Acinetobacter gerneri	Acinetobacter haemolyticus	Acinetobacter indicus	Acinetobacter johnsonii	Acinetobacter junii	Acinetobacter larvae	Acinetobacter lwoffii	Acinetobacter nosocomialis	Acinetobacter piscicola	Acinetobacter pittii	Acinetobacter portensis	Acinetobacter pseudolwoffii	Acinetobacter radioresistens	Acinetobacter schindleri	Acinetobacter seifertii	Acinetobacter septicus	Acinetobacter soli	Acinetobacter sp.	Acinetobacter sp. 10FS3-1	Acinetobacter sp. A1-4-2	Acinetobacter sp. ACNIH2	Acinetobacter sp. AHP123	Acinetobacter sp. ANC 7201	Acinetobacter sp. FDAARGOS_724	Acinetobacter sp. M131	Acinetobacter sp. NCu2D-2	Acinetobacter sp. NEB 394	Acinetobacter sp. NEB149	Acinetobacter sp. P1332	Acinetobacter sp. PK01	Acinetobacter sp. Res13-Abat-PEC07-P2-02	Acinetobacter sp. SCLZS86	Acinetobacter sp. SH20PTE14	Acinetobacter sp. SWBY1	Acinetobacter sp. TAC-1	Acinetobacter sp. TGL-Y2	Acinetobacter sp. TR11	Acinetobacter sp. TR3	Acinetobacter sp. WCHA45	Acinetobacter sp. WCHA55	Acinetobacter sp. WCHAc010034	Acinetobacter sp. WY4	Acinetobacter sp. XH1801	Acinetobacter sp. YH12138	Acinetobacter sp. YT-02	Acinetobacter sp. YWS30-1	Acinetobacter sp. Z1	Acinetobacter terrestris	Acinetobacter thermotolerans	Acinetobacter towneri	Acinetobacter ursingii	Acinetobacter variabilis	Acinetobacter wuhouensis	Actinomyces oris	Acuticoccus sp. I52.16.1	Aeromonas allosaccharophila	Aeromonas caviae	Aeromonas dhakensis	Aeromonas hydrophila	Aeromonas jandaei	Aeromonas media	Aeromonas rivipollensis	Aeromonas salmonicida	Aeromonas sobria	Aeromonas sp.	Aeromonas sp. 19NY04SH05-1	Aeromonas sp. 2692-1	Aeromonas sp. ARM81	Aeromonas sp. ASNIH2	Aeromonas sp. ASNIH3	Aeromonas sp. ASNIH4	Aeromonas sp. FDAARGOS 1402	Aeromonas sp. FL131	Aeromonas sp. INTO2	Aeromonas sp. WP2-W18-CRE-05	Aeromonas taiwanensis	Aeromonas veronii	Afonbuvirus intestinihominis	Agathobacter rectalis	Agrobacterium leguminum	Agrobacterium pusense	Agrobacterium tumefaciens	Agtrevirus MK13	Alcaligenes faecalis	Aliarcobacter butzleri	Aliarcobacter cibarius	Aliarcobacter cryaerophilus	Aliarcobacter faecis	Alicycliphilus denitrificans	Alkanindiges sp. WGS2144	Alteromonas macleodii	Aminobacter sp. BA135	Aminobacter sp. NyZ550	Amniculibacterium sp. G2-70	Amphritea japonica	Ampullimonas aquatilis	Aquabacterium olei	Aquabacterium sp. OR-4	Aquipseudomonas alcaligenes	Arcobacter cloacae	Aromatoleum aromaticum	Asticcacaulis excentricus	Asticcacaulis sp. MM231	Astrithrvirus astrithr	Aureimonas sp. AU20	Azoarcus sp. KH32C	Azohydromonas lata	Azonexus hydrophilus	Azospira sp. I09	Azospirillum argentinense	Azospirillum ramasamyi	Azospirillum sp. A23	Azospirillum sp. B510	Azotobacter chroococcum	Bacteroides caccae	Bacteroides faecis	Bacteroides fragilis	Bacteroides ovatus	Bacteroides sp. CACC 737	Bacteroides thetaiotaomicron	Bacteroides uniformis	Bacteroides xylanisolvens	Bacteroides zhangwenhongii	Bat coronavirus BM48-31/BGR/2008	Betacoronavirus pandemicum	Bielevirus phiO18P	Bifidobacterium breve	Bifidobacterium longum	Bifidobacterium pullorum	Bilophila wadsworthia	Blastomonas fulva	Blastomonas sp. RAC04	Blautia hydrogenotrophica	Bradyrhizobium elkanii	Bradyrhizobium japonicum	Brevirhabdus pacifica	Brevundimonas vesicularis	Brigitvirus brigit	Brussowvirus 20617	Bugaksanvirus R656	Burkholderia arboris	Burkholderia cenocepacia	Burkholderia cepacia	Burkholderia gladioli	Burkholderia multivorans	Burkholderia sp. IDO3	Burkholderia stagnalis	Burkholderia vietnamiensis	Burzaovirus intestinihominis	Butyricimonas faecalis	Caballeronia cordobensis	Caballeronia grimmiae	Caballeronia sp. S22	Caballeronia sp. Sq4a	Campylobacter coli	Campylobacter jejuni	Candidatus Accumulibacter phosphatis	Carjivirus communis	Carjivirus hominis	Carnobacterium maltaromaticum	Cellvibrio sp. QJXJ	Cetobacterium somerae	Chelativorans sp. AA-79	Chimaeribacter arupi	Chitinibacter bivalviorum	Chromobacterium amazonense	Chryseobacterium fluminis	Chryseobacterium oryzae	Chryseobacterium panacisoli	Chryseobacterium sp. ERMR1:04	Chryseobacterium sp. IHB B 17019	Cinvestavvirus PaMx74	Citrobacter braakii	Citrobacter freundii	Citrobacter portucalensis	Citrobacter sp. C1	Citrobacter sp. RHBSTW-00325	Citrobacter sp. RHBSTW-00524	Citrobacter sp. RHBSTW-00821	Citrobacter sp. TSA-1	Clostridioides difficile	Clostridium perfringens	Comamonas antarctica	Comamonas aquatica	Comamonas endophytica	Comamonas fluminis	Comamonas odontotermitis	Comamonas resistens	Comamonas sp. 7D-2	Comamonas sp. C11	Comamonas testosteroni	Comamonas thiooxydans	Corynebacterium diphtheriae	Cronobacter phage CR5	Cronobacter sakazakii	Cronusvirus cronus	Cupriavidus campinensis	Cupriavidus metallidurans	Cupriavidus necator	Cupriavidus oxalaticus	Cupriavidus pauculus	Cupriavidus sp. Agwp_2	Cupriavidus sp. DF5525	Cupriavidus sp. EM10	Cupriavidus sp. H39	Cupriavidus sp. USMAA2-4	Cupriavidus sp. a3	Cupriavidus taiwanensis	Curvibacter sp. AEP1-3	Dechloromonas sp. ARDL1	Deinococcus peraridilitoris	Delftia acidovorans	Delftia lacustris	Delftia sp. KV29	Denitratisoma oestradiolicum	Diaphorobacter sp. HDW4A	Diaphorobacter sp. HDW4B	Diaphorobacter sp. JS3051	Diaphorobacter sp. MNS-0	Dunedinvirus JS26	Ectopseudomonas mendocina	Edwardsiella ictaluri	Eleftheria terrae	Elizabethkingia anophelis	Elizabethkingia miricola	Empedobacter falsenii	Ensifer sp. PDNC004	Enterobacter asburiae	Enterobacter cloacae	Enterobacter cloacae complex sp. ECL404	Enterobacter hormaechei	Enterobacter kobei	Enterobacter mori	Enterobacter roggenkampii	Enterobacter sp. JBIWA003	Enterococcus faecalis	Enterococcus faecium	Enterococcus gallinarum	Enterococcus lactis	Eponavirus epona	Erwinia phage vB_EamM_Caitlin	Escherichia coli	Escherichia fergusonii	Faucicola atlantae	Faucicola osloensis	Ferozepurvirus PS1	Flavobacterium covae	Flavobacterium limnophilum	Fulvitalea axinellae	Fusobacterium vincentii	Gemmobacter fulvus	Glaesserella parasuis	Gustavvirus mahdia	Haematospirillum jordaniae	Halobaculum lipolyticum	Halomarina halobia	Halomonas casei	Halomontanus rarus	Halovivax cerinus	Homo sapiens	Human feces pecovirus	Hydrogenophaga sp. BPS33	Hydrogenophaga sp. PBL-H3	Hymenobacter monticola	Ideonella dechloratans	Ilyobacter polytropus	Junduvirus copri	Kahnovirus oralis	Kilunavirus KL1	Kingevirus communis	Klebsiella aerogenes	Klebsiella grimontii	Klebsiella michiganensis	Klebsiella oxytoca	Klebsiella pneumoniae	Klebsiella quasipneumoniae	Klebsiella sp. BDA134-6	Klebsiella sp. RHBSTW-00215	Klebsiella sp. WOUb02	Klebsiella variicola	Kluyvera intermedia	Krampusvirus krampus	Lachnospira eligens	Lactiplantibacillus plantarum	Lactobacillus sp. PC121B	Lactococcus garvieae	Lactococcus lactis	Lactococcus sp.	Lagaffevirus lagaffe	Leclercia pneumoniae	Legionella adelaidensis	Leisingera aquaemixtae	Lelliottia amnigena	Leuconostoc suionicum	Ligilactobacillus murinus	Limosilactobacillus fermentum	Listeria innocua	Lughvirus lugh	Lysinibacillus sp. RS11	Massilia sp. WG5	Mediterraneibacter faecis	Mesorhizobium sp. B2-1-8	Metallibacterium scheffleri	Methanobrevibacter intestini	Methanobrevibacter smithii	Methanolobus sp. ZRKC3	Methanothrix soehngenii	Methylibium petroleiphilum	Methylobacterium bullatum	Methylococcus sp. EFPC2	Methylomonas sp. MS20	Methylorubrum extorquens	Microbacterium paraoxydans	Microbacterium proteolyticum	Microbacterium sediminis	Microbacterium sp. AISO3	Microbacterium sp. BDGP8	Microbacterium sp. J1-1	Microbacterium sp. NIBRBAC000506063	Microbacterium sp. No. 7	Micrococcus luteus	Mitsuaria sp. 7	Mitsuokella multacida	Moellerella wisconsensis	Monoglobus pectinilyticus	Mooglevirus moogle	Morganella morganii	Moturavirus motura	Muribaculum gordoncarteri	Mushuvirus mushu	Neisseria gonorrhoeae	Neptuniibacter sp. QD37_11	Nitratidesulfovibrio vulgaris	Nitratireductor sp. GZWM139	Niveibacterium microcysteis	Niveispirillum cyanobacteriorum	Nocardia farcinica	Nocardioides sp. QY071	Nonomuraea gerenzanensis	Novemvirus T5282H	Novosphingobium humi	Novosphingobium sp. KACC 22771	Oengusvirus oengus	Ornithinimicrobium sp. INDO-MA30-4	Ottowia caeni	Paenibacillus cellulosilyticus	Pandoraea sp. XJJ-1	Pantoea ananatis	Pantoea sp. JZ2	Parabacteroides distasonis	Paraburkholderia aromaticivorans	Paracoccus aerodenitrificans	Paracoccus aestuarii	Paracoccus albicereus	Paracoccus aminovorans	Paracoccus denitrificans	Paracoccus homiensis	Paracoccus jeotgali	Paracoccus kondratievae	Paracoccus marcusii	Paracoccus pantotrophus	Paracoccus sanguinis	Paracoccus sp. Arc7-R13	Paracoccus sp. TD-10	Paracoccus sp. TOH	Paracoccus tegillarcae	Paracoccus versutus	Paracoccus yeei	Paragemmobacter aquarius	Pasteurella multocida	Pectobacterium sp. B2J-2	Pectobacterium versatile	Pelobacter propionicus	Peptoclostridium acidaminophilum	Persicobacter psychrovividus	Peteryoungia algae	Pettyvirus petty	Phocaeicola dorei	Phocaeicola vulgatus	Phytobacter diazotrophicus	Piscesmortuivirus LPM4	Piscinibacter gummiphilus	Polaromonas hydrogenivorans	Polaromonas naphthalenivorans	Polaromonas sp.	Polaromonas sp. E3S	Polaromonas sp. JS666	Popoffvirus pv56	Porphyromonas gingivalis	Prevotella sp. oral taxon 299	Priestia megaterium	Proteus mirabilis	Providencia alcalifaciens	Providencia huaxiensis	Providencia sp. PROV046	Providencia sp. PROV080	Pseudidiomarina salilacus	Pseudolactococcus piscium	Pseudolactococcus raffinolactis	Pseudomonas aeruginosa	Pseudomonas alloputida	Pseudomonas bubulae	Pseudomonas chlororaphis	Pseudomonas extremaustralis	Pseudomonas fluorescens	Pseudomonas fragi	Pseudomonas hunanensis	Pseudomonas kurunegalensis	Pseudomonas lundensis	Pseudomonas luteola	Pseudomonas mandelii	Pseudomonas marginalis	Pseudomonas nitroreducens	Pseudomonas oryzihabitans	Pseudomonas phage PS-1	Pseudomonas putida	Pseudomonas saxonica	Pseudomonas shirazensis	Pseudomonas sp.	Pseudomonas sp. 4810-S13	Pseudomonas sp. A2	Pseudomonas sp. BYT-5	Pseudomonas sp. LFM046	Pseudomonas sp. MIL9	Pseudomonas sp. MRSN 12121	Pseudomonas sp. UBT	Pseudomonas sp. Z8(2022)	Pseudomonas syringae	Pseudomonas syringae group genomosp. 3	Pseudomonas veronii	Psychrobacter sanguinis	Psychrobacter sp. 4Bb	Psychrobacter sp. P11G5	Psychrobacter urativorans	Pusillibacter faecalis	Qipengyuania citrea	Rahnella aceris	Rahnella variigena	Rahnella victoriana	Ralstonia pseudosolanacearum	Ralstonia solanacearum	Ralstonia sp. RRA	Ralstonia syzygii	Raoultella ornithinolytica	Raoultella planticola	Raoultella sp. HC6	Reipivirus ST16OXA48phi54	Rhizobium daejeonense	Rhizobium hidalgonense	Rhizobium leguminosarum	Rhizobium rosettiformans	Rhizobium ruizarguesonis	Rhizobium sp. NLR16a	Rhizobium sp. SYY.PMSO	Rhodococcoides fascians	Rhodococcus erythropolis	Rhodococcus qingshengii	Rhodococcus sp. p52	Rhodoferax antarcticus	Rhodopseudomonas sp. BAL398	Rhodovastum atsumiense	Riemerella anatipestifer	Robbsia andropogonis	Roseomonas mucosa	Roseomonas sp. FDAARGOS_362	Rubrivivax sp. RP6-9	Salinivibrio proteolyticus	Salipiger abyssi	Salmonella enterica	Salvovirus salvo	Sebaldella termitidis	Segatella copri	Segatella hominis	Senquatrovirus SEN4	Septimatrevirus C1	Serratia marcescens	Serratia nevei	Sharonstreetvirus LAh7	Shenzhenvirus AhSzq1	Shenzhenvirus AhSzw1	Shewanella algae	Shewanella baltica	Shewanella decolorationis	Shewanella sp. LC6	Shewanella xiamenensis	Shinella oryzae	Shinella sp. PSBB067	Shinella sumterensis	Shinella zoogloeoides	Sorangium sp. So ce119	Sphaerotilus sulfidivorans	Sphingobium herbicidovorans	Sphingobium indicum	Sphingobium sp. CFD-2	Sphingobium sp. DN12	Sphingobium sp. WTD-1	Sphingobium yanoikuyae	Sphingomonas aliaeris	Sphingomonas hankookensis	Sphingomonas koreensis	Sphingomonas naphthae	Sphingomonas panni	Sphingomonas parapaucimobilis	Sphingomonas paucimobilis	Sphingomonas sp. FARSPH	Sphingomonas sp. NBWT7	Sphingomonas taxi	Sphingopyxis fribergensis	Sphingopyxis indica	Sphingopyxis macrogoltabida	Sphingopyxis sp. 113P3	Sphingopyxis sp. DBS4	Sphingopyxis sp. FD7	Stenotrophomonas maltophilia	Stenotrophomonas phage S1	Sterolibacterium denitrificans	Streptococcus agalactiae	Streptococcus dysgalactiae	Streptococcus oralis	Streptococcus parauberis	Streptococcus phage SMP	Streptococcus phage phiNJ2	Streptococcus salivarius	Streptococcus suis	Streptococcus thermophilus	Streptomyces prasinus	Streptomyces sp. NBC_01445	Streptomyces sp. RK9	Stutzerimonas stutzeri	Sukhumvitvirus T25	Sulfitobacter pontiacus	Sulfuricystis multivorans	Sulfuriferula sp. AH1	Sulfurospirillum diekertiae	Sulfurovum mangrovi	Tabrizicola piscis	Taranisvirus taranis	Thauera aminoaromatica	Thauera butanivorans	Thauera humireducens	Thauera sp. 2A1	Thauera sp. K11	Thioclava litoralis	Thioclava sp. GXIMD4216	Thiomonas intermedia	Thiothrix fructosivorans	Thiothrix lacustris	Thiothrix subterranea	Thiothrix unzii	Thiothrix winogradskyi	Tistrella mobilis	Toutatisvirus toutatis	Treponema saccharophilum	Tritonibacter mobilis	Tsukamurella tyrosinosolvens	Vagococcus fluvialis	Variovorax paradoxus	Variovorax sp. EBFNA2	Variovorax sp. PDNC026	Variovorax sp. SCN45	Variovorax sp. UC74_104	Variovorax sp. V213	Variovorax sp. WDL1	Variovorax sp. WS11	Verminephrobacter eiseniae	Vescimonas fastidiosa	Vibrio alginolyticus	Vibrio anguillarum	Vibrio cholerae	Vibrio furnissii	Vibrio metschnikovii	Vibrio sp. THAF190c	Vimunumvirus ST147VIM1phi71	Vitreoscilla filiformis	Vitreoscilla stercoraria	Xanthomonas axonopodis	Xanthomonas campestris	Xanthomonas citri	Xanthomonas citri phage CP2	Xanthomonas euvesicatoria	Xanthomonas perforans	Xanthomonas sacchari	Xanthomonas vasicola	Xooduovirus Xoosp2	Xylella fastidiosa	Yersinia pseudotuberculosis	Yuavirus PAE1
cleaned_SRR35556007_1	0	0	1	0	0	6	0	2	15	0	0	8	4	134	2	0	16	106	9	1	0	0	1	1	0	0	0	1	1	10	0	1	6	0	2	1	0	3	0	2	0	0	2	0	0	1	2	0	0	0	0	1	11	0	0	0	0	1	1	0	0	0	1	2	1	1	33	0	5	0	1	1	1	0	1	7	3	0	6	0	0	5	7137	2	13	0	23	2	4	0	1	0	0	1	1	0	2	1	0	32	0	0	1841	0	26	1	2	0	0	1	23	33	17	6	15	0	1	0	0	2	0	3	1	5	0	1	0	0	0	0	4	1	0	3	5	0	0	1	1	0	0	4	480	3	3	13	6	0	13	0	6525	0	0	312	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0	12	0	1	137	3	0	2	0	0	0	0	0	0	6	28	1	1	1	0	0	0	42	601	2	296	12	0	0	6	5	53	9	0	2	2	9	2	88	32	13	2	0	1	0	0	1	7	0	0	2	0	5	20	0	0	0	4	0	125	0	29	38	1	0	13	4	4	7	0	0	4	3	0	0	0	0	103	16	1	16	9	0	23	1	23	7	2	2	0	0	2059	0	5	642	0	3	2	0	0	15	0	0	0	0	0	1	12	1	91	59	1	0	0	1	0	0	0	0	0	1	0	3	1	1023	4	1	0	2	2	0	0	7	0	0	0	0	0	0	0	0	1	4	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	81	0	0	0	0	0	0	0	0	0	0	0	1	107	0	3	0	2	0	0	0	214	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	34	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	2	1	0	0	0	0	5	1	0	0	0	0	0	29	575	0	71	0	0	41	1	0	0	2	0	0	0	2	2	0	5	0	8	0	0	7	0	4	129	1	10	0	0	0	2	0	1	0	0	1185	0	1	1	0	1	1	3	0	1	1	0	0	0	1	1	12	0	0	0	0	0	0	1	2	2	0	1	0	1	1	1	1	0	1	0	0	51	7	0	0	21	0	0	0	0	0	0	0	0	6	0	25	0	1	1	6	0	0	1	0	7	0	0	9	0	1	1	2	0	0	1	0	0	1	0	1	0	0	5	1	0	0	3	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	8	0	1	0	0	0	3	0	0	1	5	1	1	3	14	3	0	0	0	4	0	4	1	3	0	1	1	0	1	2	452	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	0	0	1	0
cleaned_SRR35556007_2	0	0	1	0	0	4	0	3	16	0	0	9	3	115	0	0	15	106	12	1	0	0	1	1	0	0	0	0	1	9	1	0	4	0	1	2	0	3	1	2	0	0	3	0	1	1	2	0	2	0	0	1	10	0	0	0	0	1	0	0	0	0	1	2	1	1	34	0	5	0	0	0	1	0	1	6	3	2	4	0	0	4	6684	3	11	0	21	3	3	0	0	0	0	1	1	0	2	1	0	27	0	1	1693	0	25	1	2	0	0	1	23	28	20	6	12	0	0	0	0	2	0	4	1	6	0	1	0	0	0	0	4	2	0	4	5	0	0	0	1	0	0	4	427	2	4	13	5	1	15	0	6437	0	0	285	0	5	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	12	0	0	117	3	1	1	0	0	0	0	1	0	6	23	1	2	1	1	0	0	42	587	1	281	14	0	0	7	6	45	6	0	1	2	10	2	78	28	10	3	0	1	0	0	1	5	0	0	2	0	3	20	0	0	0	5	0	115	0	25	35	1	0	16	4	3	6	0	0	3	3	0	0	0	0	98	15	1	18	8	1	21	1	27	6	2	3	0	0	1978	0	6	601	0	2	2	0	0	11	0	0	0	0	0	1	14	0	297	54	1	0	0	1	0	0	0	0	0	0	0	3	0	989	3	1	0	4	1	1	0	6	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	1	0	0	0	0	5	0	0	2	82	0	0	0	1	0	0	0	0	0	0	0	2	104	0	2	0	2	0	1	0	215	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	26	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	2	1	0	0	0	0	5	1	0	0	0	0	0	24	539	0	68	0	0	40	2	0	0	2	0	0	0	2	3	0	4	0	6	0	0	6	0	3	121	1	10	0	0	0	2	0	1	0	0	1112	0	1	1	0	1	0	3	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	1	2	2	0	0	0	1	1	0	0	0	1	0	0	52	7	0	0	17	0	0	0	0	0	0	0	0	6	0	22	0	0	1	5	0	0	1	0	6	0	0	5	0	0	0	2	0	0	1	0	0	1	0	0	0	0	3	0	0	1	3	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	1	5	2	0	3	11	3	0	0	0	4	0	6	1	3	0	1	1	0	1	2	418	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0
cleaned_SRR35556008_1	0	3	0	0	3	9	1	1	56	1	3	0	5	204	0	0	38	62	99	7	2	1	5	4	1	4	1	14	5	16	1	0	17	0	7	16	0	10	0	4	4	1	1	1	1	0	0	0	3	1	1	0	25	1	0	0	0	1	2	1	0	0	3	8	0	1	440	1	38	1	2	0	1	0	12	15	16	5	19	1	1	10	14437	2	501	4	80	24	21	2	4	4	2	1	43	1	3	2	0	26	7	0	482	0	7	1	2	3	0	0	49	480	30	11	19	1	0	1	0	3	2	23	0	8	1	18	0	0	1	0	0	1	0	1	14	1	0	0	0	0	0	0	75	0	12	5	6	0	1	0	885	0	0	243	0	4	138	18	0	1	0	0	3	0	0	0	1	2	2	0	2	0	0	5	0	2	1	0	0	0	69	1	0	18	0	0	0	0	0	3	4	23	103	6	0	7	0	0	2	1489	2	2	1	0	4	1	2	0	30	1	1	2	171	11	2	57	36	23	0	0	1	1	3	15	0	0	3	1	324	4	1	0	1	1	0	435	0	18	4	568	0	35	294	17	28	0	0	2	0	1	4	0	0	8	414	20	47	45	1	32	0	1	2	0	12	0	1	993	1	4	355	0	18	11	1	0	3	0	0	0	0	1	1	1	0	80	0	0	15	0	3	0	0	0	0	0	0	1	12	4	367	4	1	0	4	4	0	0	15	1	0	1	2	6	0	0	1	0	0	0	0	0	0	0	7	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	13	3	3	5	0	6	0	0	0	251	2	0	0	16	1	1	1	7	0	0	1	0	0	1	0	1	7	0	6	1	1	2	0	22	2	1	0	0	1	1	1	1	2	1	1	4	13	0	1	1	0	0	0	0	2	0	1	1	0	0	2	1	0	0	0	1	0	0	0	0	10	0	2	0	2	1	0	48	400	1	23	0	1	206	0	0	1	0	0	0	0	2	0	0	24	0	0	2	1	0	0	0	194	0	8	1	0	0	4	0	0	1	1	505	0	0	0	4	0	10	11	1	5	2	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	1	0	2	2	0	0	0	0	2	0	0	26	6	0	0	58	2	0	0	0	0	0	0	1	3	1	26	1	3	0	50	1	0	0	1	5	0	2	2	1	1	17	1	2	1	0	1	1	0	6	0	0	3	2	0	0	1	2	12	0	2	0	0	1	2	0	1	0	0	0	0	0	4	2	7	2	0	2	0	1	0	0	0	0	0	1	0	1	0	1205	13	0	0	4	1	0	70	0	5	2	0	0	1	10	2	61	0	1	2	1092	1	1	0	0	9	0	0	0	0	4	1	2	0	0	8	0	0
cleaned_SRR35556008_2	1	2	0	0	3	12	1	0	53	0	3	0	5	193	0	0	40	65	98	5	2	1	4	4	1	6	0	12	4	16	1	0	20	0	3	16	1	12	0	4	3	1	2	1	1	0	0	0	1	1	0	0	28	1	0	1	0	3	3	2	0	2	3	11	1	1	432	1	33	0	1	0	2	1	10	13	10	4	23	1	1	7	13566	1	465	4	77	19	22	1	5	3	2	1	43	0	3	2	1	25	7	0	403	0	6	0	2	3	0	0	42	455	32	11	22	1	0	0	0	2	2	21	0	9	1	16	0	0	1	0	0	0	0	2	15	1	0	0	0	0	0	0	69	0	12	5	3	0	1	0	881	0	0	237	0	2	134	19	0	1	0	0	3	0	0	0	2	2	1	1	2	0	0	8	0	2	1	0	0	0	69	2	1	15	0	0	0	0	0	3	3	22	105	5	0	5	1	0	3	1406	5	1	1	0	4	1	2	0	24	1	1	2	156	9	2	61	34	22	0	0	1	1	3	16	0	0	3	1	300	3	1	0	1	1	0	402	0	18	3	535	0	35	263	16	22	0	0	2	0	1	2	0	0	10	384	19	46	42	1	27	0	1	2	0	14	0	0	931	0	3	339	0	14	12	1	1	3	0	0	0	0	1	1	0	0	210	0	1	15	0	3	0	0	0	0	0	0	1	10	3	349	4	1	0	6	4	0	0	15	1	0	1	2	5	0	0	1	0	0	0	0	0	0	0	5	1	0	0	2	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	13	3	2	4	0	5	0	0	0	237	1	0	0	13	1	1	1	6	0	0	1	0	0	1	0	1	7	0	6	1	1	2	0	20	2	0	1	0	2	0	1	0	1	1	0	2	13	1	2	1	0	0	0	0	2	0	1	1	1	0	2	1	0	0	0	1	0	0	0	0	9	0	2	0	1	1	0	49	373	1	18	0	1	193	0	0	1	0	0	0	1	3	0	0	21	0	1	2	1	1	0	0	187	0	7	0	0	0	3	1	0	1	1	456	0	0	0	3	0	7	9	1	5	2	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	2	0	0	20	5	0	0	49	1	0	0	0	1	1	0	1	3	1	17	1	2	0	52	1	0	0	0	4	0	2	3	1	0	16	1	2	1	0	1	1	0	5	0	1	3	2	0	0	1	3	13	0	1	0	0	2	2	1	1	0	0	0	1	0	2	2	8	2	0	2	0	1	1	0	1	1	0	1	0	0	0	1140	10	0	0	5	1	0	66	0	6	2	0	0	0	9	5	50	0	1	2	1057	1	0	0	0	9	0	0	0	0	6	1	2	0	0	5	1	0
