	Acetobacter	Achromobacter	Acidithiobacillus	Acidovorax	Acinetobacter	Actinomyces	Acuticoccus	Aeromonas	Afonbuvirus	Agathobacter	Agrobacterium	Agtrevirus	Alcaligenes	Aliarcobacter	Alicycliphilus	Alkanindiges	Alteromonas	Aminobacter	Amniculibacterium	Amphritea	Ampullimonas	Aquabacterium	Aquipseudomonas	Arcobacter	Aromatoleum	Asticcacaulis	Astrithrvirus	Aureimonas	Azoarcus	Azohydromonas	Azonexus	Azospira	Azospirillum	Azotobacter	Bacillus	Bacteroides	Betacoronavirus	Bielevirus	Bifidobacterium	Bilophila	Blastomonas	Blautia	Bradyrhizobium	Brevirhabdus	Brevundimonas	Brigitvirus	Brussowvirus	Bugaksanvirus	Burkholderia	Burzaovirus	Butyricimonas	Caballeronia	Campylobacter	Candidatus Accumulibacter	Carjivirus	Carnobacterium	Caulobacter	Cellvibrio	Cetobacterium	Chelativorans	Chimaeribacter	Chitinibacter	Chromobacterium	Chryseobacterium	Cimandefvirus	Cinvestavvirus	Citrobacter	Clostridioides	Clostridium	Comamonas	Corynebacterium	Cronobacter	Cronusvirus	Cupriavidus	Curvibacter	Cutibacterium	Dechloromonas	Deinococcus	Delftia	Denitratisoma	Derbicusvirus	Diaphorobacter	Dunedinvirus	Ectopseudomonas	Edwardsiella	Eleftheria	Elizabethkingia	Empedobacter	Ensifer	Enterobacter	Enterococcus	Eponavirus	Escherichia	Faucicola	Ferozepurvirus	Flavobacterium	Fulvitalea	Fusobacterium	Gamaleyavirus	Gemmobacter	Glaesserella	Gustavvirus	Haematospirillum	Haladaptatus	Halobaculum	Halomarina	Halomicrobium	Halomonas	Halomontanus	Halovivax	Homo	Hydrogenophaga	Hymenobacter	Ideonella	Ilyobacter	Junduvirus	Kahnovirus	Kilunavirus	Kingevirus	Klebsiella	Kluyvera	Krampusvirus	Lachnospira	Lactiplantibacillus	Lactobacillus	Lactococcus	Lagaffevirus	Leclercia	Legionella	Leisingera	Lelliottia	Leuconostoc	Ligilactobacillus	Limosilactobacillus	Listeria	Lughvirus	Lysinibacillus	Machinavirus	Massilia	Mediterraneibacter	Mesorhizobium	Metallibacterium	Methanobrevibacter	Methanolobus	Methanosarcina	Methanothrix	Methylibium	Methylobacterium	Methylococcus	Methylomonas	Methylorubrum	Microbacterium	Micrococcus	Mitsuokella	Moellerella	Monoglobus	Mooglevirus	Morganella	Moturavirus	Muribaculum	Mushuvirus	Neisseria	Neptuniibacter	Nitratidesulfovibrio	Nitratireductor	Niveibacterium	Niveispirillum	Nocardia	Nocardioides	Nonomuraea	Novemvirus	Novosphingobium	Oengusvirus	Ornithinimicrobium	Ottowia	Paenibacillus	Pandoraea	Pantoea	Parabacteroides	Paraburkholderia	Paracoccus	Paragemmobacter	Pasteurella	Pectobacterium	Pelobacter	Peptoclostridium	Peribacillus	Persicobacter	Peteryoungia	Pettyvirus	Phaeobacter	Phocaeicola	Phytobacter	Piscesmortuivirus	Piscinibacter	Polaromonas	Popoffvirus	Porphyromonas	Prevotella	Priestia	Proteus	Providencia	Przondovirus	Pseudidiomarina	Pseudolactococcus	Pseudomonas	Psychrobacter	Pusillibacter	Qipengyuania	Rahnella	Ralstonia	Raoultella	Reipivirus	Rhizobium	Rhodococcoides	Rhodococcus	Rhodoferax	Rhodopseudomonas	Rhodovastum	Riemerella	Robbsia	Roseateles	Roseomonas	Rubrivivax	Salinivibrio	Salipiger	Salmonella	Salvovirus	Sebaldella	Segatella	Senquatrovirus	Septimatrevirus	Serratia	Sharonstreetvirus	Shenzhenvirus	Shewanella	Shinella	Sinorhizobium	Sorangium	Sphaerotilus	Sphingobium	Sphingomonas	Sphingopyxis	Staphylococcus	Stenotrophomonas	Sterolibacterium	Streptococcus	Streptomyces	Stutzerimonas	Sukhumvitvirus	Sulfitobacter	Sulfuricystis	Sulfuriferula	Sulfurospirillum	Sulfurovum	Tabrizicola	Taranisvirus	Teetrevirus	Tequatrovirus	Thauera	Thioclava	Thiomonas	Thiothrix	Tistrella	Toutatisvirus	Treponema	Tritonibacter	Tsukamurella	Vagococcus	Variovorax	Vequintavirus	Verminephrobacter	Vescimonas	Vibrio	Vimunumvirus	Vitreoscilla	Webervirus	Weissella	Xanthomonas	Xooduovirus	Xylella	Yersinia	Yuavirus
cleaned_SRR35556007_1	0.0	0.0	0.0	0.23534445870774498	9.392383397518184	0.0	0.0	79.31108258451005	0.0	0.0	0.0	0.0	0.0	0.363714163457424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06418485237483953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08557980316645272	0.0	0.0	0.4920838682071031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	0.0	0.0	0.0	0.0	0.10697475395806591	0.0	0.0	0.14976465554129226	0.0	0.0	0.17115960633290545	0.0	0.0	0.0	4.364569961489089	0.0	0.0	0.0	0.0	0.04278990158322636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	0.0	0.06418485237483953	0.0	0.0	0.04278990158322636	0.19255455712451863	0.02139495079161318	0.06418485237483953	0.0	0.02139495079161318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25673940949935814	0.0	0.0	0.0	0.0	0.0	0.06418485237483953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	0.04278990158322636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	0.08557980316645272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04278990158322636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	2.2892597347026102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02139495079161318	0.0	0.06418485237483953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17115960633290545	0.0	0.04278990158322636	0.02139495079161318	0.0	0.0	0.02139495079161318	0.0	0.0	0.0	0.0	0.0	0.04278990158322636	0.0	0.0	0.0	0.0	0.2781343602909713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5134788189987163	0.0	0.0	0.0	0.0	0.0	0.0	0.10697475395806591	0.02139495079161318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6204535729567822	0.0	0.0	0.0	0.0
cleaned_SRR35556007_2	0.0	0.0	0.0	0.20385050962627407	9.467723669309173	0.0	0.0	79.38844847112118	0.0	0.0	0.0	0.0	0.0	0.3171007927519819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045300113250283124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09060022650056625	0.0	0.0	0.40770101925254815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.0	0.022650056625141562	0.0	0.0	0.0	0.0	0.13590033975084936	0.0	0.0	0.13590033975084936	0.0	0.0	0.13590033975084936	0.0	0.0	0.0	4.326160815402039	0.0	0.0	0.0	0.0	0.045300113250283124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.0	0.022650056625141562	0.0	0.0	0.0	0.1812004530011325	0.022650056625141562	0.045300113250283124	0.0	0.022650056625141562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3171007927519819	0.0	0.0	0.0	0.0	0.0	0.09060022650056625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.09060022650056625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.06795016987542468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045300113250283124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2650056625141564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.0	0.045300113250283124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022650056625141562	0.0	0.0	0.13590033975084936	0.0	0.06795016987542468	0.022650056625141562	0.0	0.022650056625141562	0.022650056625141562	0.0	0.0	0.0	0.0	0.0	0.06795016987542468	0.0	0.0	0.0	0.0	0.2944507361268403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5209513023782559	0.0	0.0	0.0	0.0	0.0	0.0	0.11325028312570783	0.022650056625141562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6342015855039638	0.0	0.0	0.0	0.0
cleaned_SRR35556008_1	0.0	0.0	0.0	0.0	35.08995608443122	0.0	0.0	35.444113897152576	0.0	0.0	0.0	0.05666525003541578	0.0	0.5241535628275961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014166312508853945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14166312508853945	0.0	0.0	0.11333050007083156	0.0	0.0	0.014166312508853945	0.0	0.3399915002124947	0.0	0.042498937526561836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042498937526561836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4024649383765404	0.0	0.0	0.042498937526561836	0.0	0.0	1.3599660008499788	0.0	0.0	0.0	1.4307975633942485	0.0	0.0	0.0	0.02833262501770789	0.254993625159371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2833262501770789	0.07083156254426973	0.0	0.08499787505312367	0.14166312508853945	0.0	0.6658166879161354	0.0	0.02833262501770789	0.014166312508853945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48165462530103414	0.0	0.0	0.0	0.0	0.0	0.05666525003541578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014166312508853945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1616376257260235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21249468763280915	0.0	0.0	0.0	0.0	0.0	0.0	0.014166312508853945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014166312508853945	0.8499787505312366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02833262501770789	0.042498937526561836	0.014166312508853945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02833262501770789	0.0	0.02833262501770789	1.062473438164046	0.0	0.0	0.0	0.0	0.05666525003541578	0.0	0.0	0.0	0.0	0.042498937526561836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05666525003541578	0.0	0.0	0.3824904377390565	0.0	0.042498937526561836	0.0	0.0	0.0	0.042498937526561836	0.02833262501770789	0.0	0.0	0.0	0.014166312508853945	0.042498937526561836	1.54412806346508	0.0	0.0	0.0	1.8982858761864285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014166312508853945	0.0	0.014166312508853945	0.0	0.0	13.953817821221136	0.0	0.0	0.0	0.0	0.0	0.0	0.07083156254426973	0.0	0.0	0.0	0.014166312508853945	0.0	0.0	0.014166312508853945	0.014166312508853945	0.11333050007083156	0.0	0.0	0.0	0.0
cleaned_SRR35556008_2	0.0	0.0	0.0	0.0	35.6246264196055	0.0	0.0	35.44530783024507	0.0	0.0	0.0	0.014943215780035862	0.0	0.5230125523012552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11954572624028689	0.0	0.0	0.1643753735803945	0.0	0.0	0.014943215780035862	0.0	0.41841004184100417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07471607890017933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3747758517632995	0.0	0.0	0.044829647340107595	0.0	0.0	1.3000597728631202	0.0	0.0	0.0	1.4644351464435146	0.0	0.0	0.0	0.014943215780035862	0.26897788404064554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3735803945008966	0.10460251046025104	0.0	0.059772863120143446	0.10460251046025104	0.0	0.5827854154213986	0.0	0.029886431560071723	0.014943215780035862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4333532576210401	0.0	0.0	0.0	0.0	0.0	0.08965929468021519	0.0	0.014943215780035862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.210400478182905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17931858936043038	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.9414225941422595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029886431560071723	0.044829647340107595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.0	0.029886431560071723	1.0161386730424387	0.0	0.0	0.0	0.0	0.044829647340107595	0.0	0.0	0.014943215780035862	0.0	0.029886431560071723	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.0	0.0	0.0	0.059772863120143446	0.0	0.0	0.41841004184100417	0.0	0.044829647340107595	0.0	0.0	0.0	0.029886431560071723	0.029886431560071723	0.0	0.0	0.0	0.029886431560071723	0.029886431560071723	1.2701733413030485	0.0	0.0	0.0	2.0173341303048415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.0	0.014943215780035862	0.0	0.0	13.493723849372385	0.0	0.0	0.0	0.0	0.0	0.0	0.059772863120143446	0.0	0.0	0.0	0.0	0.0	0.0	0.014943215780035862	0.014943215780035862	0.1643753735803945	0.0	0.0	0.0	0.0
cleaned_SRR35556009_1	0.0	0.0	0.0	0.015810276679841896	6.339920948616601	0.0	0.0	68.14229249011858	0.015810276679841896	0.0	0.0	0.0	0.0	0.6640316205533596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07905138339920949	0.04743083003952569	0.0	0.06324110671936758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015810276679841896	0.015810276679841896	0.0	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.9960474308300395	0.0	0.0	0.12648221343873517	0.0	0.0	0.07905138339920949	0.0	0.0	0.0	0.9644268774703557	0.0	0.015810276679841896	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15810276679841898	0.09486166007905138	0.0	0.03162055335968379	0.03162055335968379	0.0	0.18972332015810275	0.0	0.04743083003952569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17391304347826086	0.0	0.0	0.0	0.0	0.015810276679841896	0.03162055335968379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04743083003952569	0.0	13.138339920948617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.11067193675889328	0.0	0.0	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7272727272727275	0.0	0.0	0.0	0.015810276679841896	0.07905138339920949	0.0	0.0	0.06324110671936758	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22134387351778656	0.0	0.0	0.3320158102766798	0.0	0.015810276679841896	0.015810276679841896	0.0	0.25296442687747034	0.0	0.015810276679841896	0.0	0.0	0.0	0.015810276679841896	0.06324110671936758	0.015810276679841896	0.015810276679841896	0.0	0.0	1.8023715415019765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.0	0.0	0.06324110671936758	0.0	0.0	0.0	0.015810276679841896	0.0	0.0	0.0	0.0	0.47430830039525695	0.0	0.0	0.0	0.0
cleaned_SRR35556009_2	0.0	0.0	0.0	0.016458196181698484	6.237656352863726	0.0	0.0	68.86109282422646	0.016458196181698484	0.0	0.0	0.0	0.0	0.5595786701777485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1152073732718894	0.04937458854509546	0.0	0.04937458854509546	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016458196181698484	0.016458196181698484	0.0	0.016458196181698484	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	1.053324555628703	0.016458196181698484	0.0	0.14812376563528637	0.0	0.0	0.08229098090849243	0.0	0.0	0.0	0.9381171823568136	0.0	0.016458196181698484	0.0	0.016458196181698484	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18104015799868334	0.08229098090849243	0.0	0.03291639236339697	0.04937458854509546	0.0	0.09874917709019092	0.0	0.03291639236339697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18104015799868334	0.0	0.0	0.0	0.0	0.016458196181698484	0.03291639236339697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04937458854509546	0.0	13.067807768268597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1152073732718894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.312047399605003	0.0	0.0	0.0	0.016458196181698484	0.08229098090849243	0.0	0.0	0.06583278472679394	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2304147465437788	0.0	0.0	0.3127057274522712	0.0	0.0	0.016458196181698484	0.0	0.2304147465437788	0.0	0.016458196181698484	0.0	0.0	0.0	0.016458196181698484	0.09874917709019092	0.016458196181698484	0.016458196181698484	0.0	0.0	1.8433179723502304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	0.0	0.0	0.1152073732718894	0.0	0.0	0.0	0.016458196181698484	0.0	0.0	0.0	0.0	0.27978933508887427	0.0	0.0	0.0	0.0
cleaned_SRR35939735_1	0.0	0.0	0.0	0.0	55.68181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.545454545454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cleaned_SRR35939735_2	0.0	0.0	0.0	0.0	64.34782608695652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.565217391304348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.869565217391305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4782608695652173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
